Word	Tag	Length	Sentence#
given	O	5	613
shots	B-	5	613
to	O	2	613
make	O	4	613
her	O	3	613
lungs	O	5	613
grow	O	4	613
faster	O	6	613
,	O	1	613
and	O	3	613
hoping	O	6	613
she	O	3	613
stays	O	5	613
baking	O	6	613
longer	O	6	613
I	O	1	614
'm	O	2	614
all	O	3	614
like	O	4	614
babe	O	4	614
I	O	1	614
love	O	4	614
you	O	3	614
but	O	3	614
stay	O	4	614
the	O	3	614
fuck	O	4	614
away	O	4	614
from	O	4	614
me	O	2	614
*	O	1	614
throws	O	6	614
Tylenol	B-	7	614
&	O	1	614
amp	O	3	614
;	O	1	614
wet	O	3	614
rag	O	3	614
from	O	4	614
across	O	6	614
room	O	4	614
*	O	1	614
&	O	1	614
amp	O	3	614
;	O	1	614
sleep	O	5	614
on	O	2	614
the	O	3	614
couch	O	5	614
tonight	O	7	614
🙃	O	1	614
These	O	5	615
new	O	3	615
prenatal	B-	8	615
vitamins	I-	8	615
make	O	4	615
me	O	2	615
sick	O	4	615
.	O	1	615
😖	O	1	615
“	O	1	616
@	O	1	616
ifunnyorfact	O	12	616
:	O	1	616
Women	O	5	616
who	O	3	616
pretend	O	7	616
to	O	2	616
like	O	4	616
football	O	8	616
are	O	3	616
the	O	3	616
same	O	4	616
women	O	5	616
who	O	3	616
pretend	O	7	616
to	O	2	616
be	O	2	616
on	O	2	616
birth	B-	5	616
control	I-	7	616
.	O	1	616
”	O	1	616
😂😂	O	2	616
My	O	2	617
diet	O	4	617
consists	O	8	617
of	O	2	617
adderall	B-	8	617
for	O	3	617
breakfast	O	9	617
,	O	1	617
beer	O	4	617
for	O	3	617
dinner	O	6	617
,	O	1	617
&	O	1	617
amp	O	3	617
;	O	1	617
cake	O	4	617
pops	O	4	617
for	O	3	617
bed	O	3	617
time	O	4	617
snack	O	5	617
.	O	1	617
So	O	2	617
I	O	1	617
should	O	6	617
be	O	2	617
skinny	O	6	617
again	O	5	617
soon	O	4	617
.	O	1	617
Maintaining	O	11	618
my	O	2	618
most	O	4	618
minimal	O	7	618
level	O	5	618
of	O	2	618
regular	O	7	618
activity	O	8	618
is	O	2	618
becoming	O	8	618
so	O	2	618
hard	O	4	618
😭	O	1	618
+	O	1	618
tylenol	B-	7	618
/naps	O	5	618
no	O	2	618
longer	O	6	618
fix	O	3	618
everything	O	10	618
.	O	1	618
Just	O	4	618
sore	O	4	618
foreverrrrr	O	11	618
😵	O	1	618
@	O	1	619
Noct_Harley	O	11	619
God	O	3	619
knows	O	5	619
I	O	1	619
need	O	4	619
that	O	4	619
.	O	1	619
Will	O	4	619
need	O	4	619
to	O	2	619
check	O	5	619
my	O	2	619
prenatal	B-	8	619
&	O	1	619
amp	O	3	619
;	O	1	619
daily	O	5	619
multivitamin	O	12	619
to	O	2	619
see	O	3	619
if	O	2	619
I	O	1	619
need	O	4	619
more	O	4	619
@	O	1	620
Noct_Harley	O	11	620
God	O	3	620
knows	O	5	620
I	O	1	620
need	O	4	620
that	O	4	620
.	O	1	620
Will	O	4	620
need	O	4	620
to	O	2	620
check	O	5	620
my	O	2	620
prenatal	O	8	620
&	O	1	620
amp	O	3	620
;	O	1	620
daily	O	5	620
multivitamin	B-	12	620
to	O	2	620
see	O	3	620
if	O	2	620
I	O	1	620
need	O	4	620
more	O	4	620
these	O	5	621
prenatal	B-	8	621
vitamins	I-	8	621
got	O	3	621
me	O	2	621
feeling	O	7	621
sick	O	4	621
)	O	1	621
:	O	1	621
Like	O	4	622
you	O	3	622
know	O	4	622
how	O	3	622
I	O	1	622
'm	O	2	622
extra	O	5	622
cause	O	5	622
I	O	1	622
do	O	2	622
n't	O	3	622
need	O	4	622
Botox	B-	5	622
cause	O	5	622
I	O	1	622
do	O	2	622
n't	O	3	622
have	O	4	622
wrinkles	O	8	622
but	O	3	622
I	O	1	622
got	O	3	622
it	O	2	622
to	O	2	622
stop	O	4	622
them	O	4	622
in	O	2	622
case	O	4	622
lmao	O	4	622
I	O	1	623
wan	O	3	623
na	O	2	623
have	O	4	623
my	O	2	623
son	O	3	623
natural	O	7	623
w	O	1	623
no	O	2	623
epidural	B-	8	623
.	O	1	623
that	O	4	623
back	O	4	623
pain	O	4	623
it	O	2	623
leave	O	5	623
you	O	3	623
w	O	1	623
unt	O	3	623
unt	O	3	623
I	O	1	623
already	O	7	623
had	O	3	623
back	O	4	623
problems	O	8	623
before	O	6	623
him	O	3	623
The	O	3	624
fact	O	4	624
that	O	4	624
i	O	1	624
did	O	3	624
n't	O	3	624
take	O	4	624
my	O	2	624
pill	B-	4	624
by	O	2	624
accident	O	8	624
lastnight	O	9	624
and	O	3	624
im	O	2	624
insanely	O	8	624
sick	O	4	624
today	O	5	624
..	O	2	624
#	O	1	624
woops	O	5	624
I	O	1	625
swear	O	5	625
I	O	1	625
think	O	5	625
I	O	1	625
'm	O	2	625
the	O	3	625
only	O	4	625
person	O	6	625
who	O	3	625
's	O	2	625
prenatal	B-	8	625
pills	I-	5	625
makes	O	5	625
them	O	4	625
feel	O	4	625
sick	O	4	625
af	O	2	625
!	O	1	625
!	O	1	625
Told	O	4	626
Jordan	O	6	626
to	O	2	626
bring	O	5	626
me	O	2	626
Tylenol	O	7	626
&	O	1	626
amp	O	3	626
;	O	1	626
a	O	1	626
phenergen	O	9	626
&	O	1	626
amp	O	3	626
;	O	1	626
just	O	4	626
realized	O	8	626
he	O	2	626
gave	O	4	626
me	O	2	626
two	O	3	626
Tylenol	B-	7	626
pm	I-	2	626
..	O	2	626
its	O	3	626
only	O	4	626
2	O	1	626
and	O	3	626
I	O	1	626
got	O	3	626
no	O	2	626
sleep	O	5	626
last	O	4	626
night	O	5	626
.	O	1	626
Not	O	3	626
good	O	4	626
And	O	3	627
all	O	3	627
because	O	7	627
I	O	1	627
said	O	4	627
she	O	3	627
could	O	5	627
n't	O	3	627
have	O	4	627
her	O	3	627
brothers	O	8	627
epilepsy	B-	8	627
meds	I-	4	627
!	O	1	627
https	O	5	627
:	O	1	627
//t.co/xPQNgo8S6g	O	17	627
Can	O	3	628
not	O	3	628
understand	O	10	628
how	O	3	628
a	O	1	628
nurse	O	5	628
accepts	O	7	628
and	O	3	628
approves	O	8	628
of	O	2	628
GMO	O	3	628
insulin	B-	7	628
for	O	3	628
diabetics	O	9	628
,	O	1	628
but	O	3	628
says	O	4	628
GMO	O	3	628
crops	O	5	628
are	O	3	628
poisonous	O	9	628
?	O	1	628
#	O	1	628
facepalm	O	8	628
#	O	1	628
lostthebattle	O	13	628
@	O	1	629
zuzuhaha	O	8	629
thanks	O	6	629
,	O	1	629
I	O	1	629
'm	O	2	629
16wks	O	5	629
&	O	1	629
amp	O	3	629
;	O	1	629
still	O	5	629
taking	O	6	629
diclectin	B-	9	629
...	O	3	629
so	O	2	629
eventually	O	10	629
I	O	1	629
'll	O	3	629
feel	O	4	629
wonderful	O	9	629
:	O	1	629
)	O	1	629
I	O	1	630
sleep	O	5	630
next	O	4	630
to	O	2	630
a	O	1	630
bottle	O	6	630
of	O	2	630
tums	B-	4	630
.	O	1	630
#	O	1	630
fuckheartburn	O	13	630
#	O	1	630
kissmyASS	O	9	630
#	O	1	631
HeadDesk	O	8	631
of	O	2	631
the	O	3	631
day	O	3	631
,	O	1	631
courtesy	O	8	631
of	O	2	631
the	O	3	631
#	O	1	631
RiteAid	O	7	631
website	O	7	631
.	O	1	631
You	O	3	631
better	O	6	631
run	O	3	631
a	O	1	631
deal	O	4	631
on	O	2	631
headache	B-	8	631
meds	I-	4	631
,	O	1	631
RiteAid	O	7	631
.	O	1	631
You	O	3	631
owe	O	3	631
me	O	2	631
.	O	1	631
http	O	4	631
:	O	1	631
//t.co/xHQz26wm	O	15	631
Y'all	O	5	632
can	O	3	632
give	O	4	632
me	O	2	632
more	O	4	632
Ambien	B-	6	632
if	O	2	632
y'all	O	5	632
like	O	4	632
.	O	1	632
😂	O	1	632
Ended	O	5	633
up	O	2	633
getting	O	7	633
an	O	2	633
epidural	B-	8	633
and	O	3	633
I	O	1	633
feel	O	4	633
great	O	5	633
.	O	1	633
Time	O	4	633
to	O	2	633
try	O	3	633
to	O	2	633
get	O	3	633
some	O	4	633
sleep	O	5	633
.	O	1	633
my	O	2	634
pain	B-	4	634
meds	I-	4	634
do	O	2	634
n't	O	3	634
even	O	4	634
work	O	4	634
for	O	3	634
me	O	2	634
anymore	O	7	634
)	O	1	634
:	O	1	634
this	O	4	634
sucks	O	5	634
.	O	1	634
Thank	O	5	635
god	O	3	635
,	O	1	635
hallelujah	O	10	635
for	O	3	635
percocet	B-	8	635
.	O	1	635
Once	O	4	636
I	O	1	636
have	O	4	636
my	O	2	636
son	O	3	636
I	O	1	636
'm	O	2	636
getting	O	7	636
the	O	3	636
nexplanon	B-	9	636
because	O	7	636
it	O	2	636
has	O	3	636
no	O	2	636
side	O	4	636
effects	O	7	636
I	O	1	636
do	O	2	636
t	O	1	636
want	O	4	636
to	O	2	636
get	O	3	636
fat	O	3	636
like	O	4	636
other	O	5	636
people	O	6	636
Sorry	O	5	637
I	O	1	637
just	O	4	637
slammed	O	7	637
that	O	4	637
energy	O	6	637
drink	O	5	637
,	O	1	637
fetus	O	5	637
.	O	1	637
This	O	4	637
house	O	5	637
HAS	O	3	637
to	O	2	637
get	O	3	637
clean	O	5	637
&	O	1	637
amp	O	3	637
;	O	1	637
because	O	7	637
of	O	2	637
you	O	3	637
they	O	4	637
took	O	4	637
away	O	4	637
my	O	2	637
adderall	B-	8	637
.	O	1	637
@	O	1	638
chaydintaylor	O	13	638
VitaFusion	B-	10	638
prenatal	I-	8	638
gummies	I-	7	638
w/	O	2	638
all	O	3	638
the	O	3	638
flavors	O	7	638
is	O	2	638
literally	O	9	638
so	O	2	638
delicious	O	9	638
,	O	1	638
I	O	1	638
could	O	5	638
overdose😅	O	9	638
I	O	1	639
'm	O	2	639
still	O	5	639
amazed	O	6	639
how	O	3	639
fast	O	4	639
that	O	4	639
castor	B-	6	639
oil	I-	3	639
worked	O	6	639
...	O	3	639
I	O	1	639
literally	O	9	639
took	O	4	639
it	O	2	639
at	O	2	639
11:30pm	O	7	639
and	O	3	639
my	O	2	639
water	O	5	639
broke	O	5	639
at	O	2	639
4:30am	O	6	639
🙌🏾	O	2	639
Holy	O	4	640
heartburn	O	9	640
!	O	1	640
Already	O	7	640
took	O	4	640
a	O	1	640
dose	O	4	640
of	O	2	640
Tums	B-	4	640
and	O	3	640
still	O	5	640
raging	O	6	640
!	O	1	640
Send	O	4	640
help	O	4	640
&	O	1	640
amp	O	3	640
;	O	1	640
antacids	O	8	640
!	O	1	640
!	O	1	640
Holy	O	4	641
heartburn	O	9	641
!	O	1	641
Already	O	7	641
took	O	4	641
a	O	1	641
dose	O	4	641
of	O	2	641
Tums	O	4	641
and	O	3	641
still	O	5	641
raging	O	6	641
!	O	1	641
Send	O	4	641
help	O	4	641
&	O	1	641
amp	O	3	641
;	O	1	641
antacids	B-	8	641
!	O	1	641
!	O	1	641
Stephanie	O	9	642
sounds	O	6	642
like	O	4	642
she	O	3	642
needs	O	5	642
some	O	4	642
decongestant	B-	12	642
!	O	1	642
#	O	1	642
RAW	O	3	642
@	O	1	643
charliicl	O	9	643
I	O	1	643
am	O	2	643
burping	O	7	643
him	O	3	643
a	O	1	643
few	O	3	643
times	O	5	643
through	O	7	643
feed	O	4	643
.	O	1	643
Just	O	4	643
put	O	3	643
infacol	B-	7	643
on	O	2	643
my	O	2	643
asda	O	4	643
delivery	O	8	643
.	O	1	643
Thanks	O	6	643
for	O	3	643
reminding	O	9	643
me	O	2	643
about	O	5	643
it	O	2	643
!	O	1	643
So	O	2	644
ill	O	3	644
with	O	4	644
flu/cold	O	8	644
symptoms	O	8	644
I	O	1	644
can	O	3	644
barely	O	6	644
lift	O	4	644
my	O	2	644
head	O	4	644
!	O	1	644
Anyone	O	6	644
know	O	4	644
of	O	2	644
any	O	3	644
preggo-friendly	O	15	644
remedies	O	8	644
(	O	1	644
besides	O	7	644
paracetamol	B-	11	644
)	O	1	644
?	O	1	644
😰	O	1	644
@	O	1	645
chassidyyann	O	12	645
he	O	2	645
said	O	4	645
I	O	1	645
was	O	3	645
dehydrated	O	10	645
which	O	5	645
could	O	5	645
cause	O	5	645
the	O	3	645
cramping	O	8	645
so	O	2	645
I	O	1	645
got	O	3	645
some	O	4	645
fluids	O	6	645
and	O	3	645
antibiotics	B-	11	645
@	O	1	646
frugalyegmama	O	13	646
did	O	3	646
you	O	3	646
have	O	4	646
the	O	3	646
actual	O	6	646
shot	B-	4	646
or	O	2	646
the	O	3	646
nasal	O	5	646
spray	O	5	646
?	O	1	646
@	O	1	647
frugalyegmama	O	13	647
did	O	3	647
you	O	3	647
have	O	4	647
the	O	3	647
actual	O	6	647
shot	O	4	647
or	O	2	647
the	O	3	647
nasal	B-	5	647
spray	I-	5	647
?	O	1	647
The	O	3	648
FACT	O	4	648
I	O	1	648
drunk	O	5	648
this	O	4	648
castor	B-	6	648
oil	I-	3	648
shit	O	4	648
twice	O	5	648
do	O	2	648
n't	O	3	648
make	O	4	648
no	O	2	648
fucking	O	7	648
sense	O	5	648
...	O	3	648
I	O	1	648
would	O	5	648
n't	O	3	648
wish	O	4	648
that	O	4	648
on	O	2	648
my	O	2	648
worst	O	5	648
enemy	O	5	648
😷	O	1	648
High	O	4	649
af	O	2	649
off	O	3	649
the	O	3	649
morphine	B-	8	649
...	O	3	649
lol	O	3	649
I	O	1	650
hate	O	4	650
that	O	4	650
I	O	1	650
had	O	3	650
to	O	2	650
get	O	3	650
a	O	1	650
C	O	1	650
section	O	7	650
because	O	7	650
now	O	3	650
my	O	2	650
back	O	4	650
kills	O	5	650
me	O	2	650
from	O	4	650
the	O	3	650
epidural	B-	8	650
I	O	1	650
had	O	3	650
to	O	2	650
get	O	3	650
@	O	1	651
t_keeenom	O	9	651
That	O	4	651
's	O	2	651
what	O	4	651
I	O	1	651
'm	O	2	651
nervous	O	7	651
about	O	5	651
,	O	1	651
bc	O	2	651
I	O	1	651
sleep	O	5	651
so	O	2	651
damn	O	4	651
much	O	4	651
!	O	1	651
Did	O	3	651
you	O	3	651
get	O	3	651
an	O	2	651
epidural	B-	8	651
?	O	1	651
But	O	3	652
I	O	1	652
got	O	3	652
my	O	2	652
IUD	B-	3	652
just	O	4	652
in	O	2	652
case	O	4	652
lmfao	O	5	652
Rosie	O	5	652
's	O	2	652
going	O	5	652
to	O	2	652
be	O	2	652
an	O	2	652
only	O	4	652
child	O	5	652
Has	O	3	653
anyone	O	6	653
gotten	O	6	653
the	O	3	653
depo	B-	4	653
shot	I-	4	653
?	O	1	653
If	O	2	653
so	O	2	653
,	O	1	653
what	O	4	653
's	O	2	653
your	O	4	653
opinion	O	7	653
on	O	2	653
it	O	2	653
?	O	1	653
🤔	O	1	653
My	O	2	654
4th	O	3	654
Rhogam	B-	6	654
shot	I-	4	654
hurt	O	4	654
just	O	4	654
as	O	2	654
bad	O	3	654
as	O	2	654
my	O	2	654
1st	O	3	654
one	O	3	654
.	O	1	654
O	O	1	654
negative	O	8	654
blood	O	5	654
is	O	2	654
a	O	1	654
blessing	O	8	654
&	O	1	654
amp	O	3	654
;	O	1	654
a	O	1	654
curse	O	5	654
.	O	1	654
#	O	1	654
crybaby	O	7	654
@	O	1	655
callathekitten	O	14	655
She	O	3	655
is	O	2	655
currently	O	9	655
on	O	2	655
a	O	1	655
morphine	B-	8	655
drip	O	4	655
&	O	1	655
amp	O	3	655
;	O	1	655
hospice	O	7	655
is	O	2	655
taking	O	6	655
over	O	4	655
.	O	1	655
trying	O	6	655
to	O	2	655
just	O	4	655
make	O	4	655
her	O	3	655
comfortable	O	11	655
at	O	2	655
this	O	4	655
point	O	5	655
.	O	1	655
However	O	7	656
,	O	1	656
if	O	2	656
I	O	1	656
paired	O	6	656
the	O	3	656
wine	O	4	656
with	O	4	656
some	O	4	656
muscle	B-	6	656
relaxers	I-	8	656
,	O	1	656
I	O	1	656
might	O	5	656
have	O	4	656
a	O	1	656
greater	O	7	656
understanding	O	13	656
of	O	2	656
what	O	4	656
it	O	2	656
's	O	2	656
like	O	4	656
to	O	2	656
be	O	2	656
Rush	O	4	656
Limbaugh	O	8	656
...	O	3	656
#	O	1	656
Hmmm	O	4	656
Just	O	4	657
started	O	7	657
on	O	2	657
my	O	2	657
second	O	6	657
venti	O	5	657
iced	O	4	657
coffee	O	6	657
from	O	4	657
#	O	1	657
Starbucks	O	9	657
.	O	1	657
Drowsiness	O	10	657
is	O	2	657
INDEED	O	6	657
a	O	1	657
side	O	4	657
effect	O	6	657
of	O	2	657
muscle	B-	6	657
relaxers	I-	8	657
!	O	1	657
=	O	1	657
(	O	1	657
#	O	1	658
ad	O	2	658
Are	O	3	658
you	O	3	658
good	O	4	658
about	O	5	658
taking	O	6	658
#	O	1	658
vitamins	B-	8	658
?	O	1	658
#	O	1	658
HealthYourself	O	14	658
and	O	3	658
try	O	3	658
out	O	3	658
a	O	1	658
supplement	O	10	658
recommender	O	11	658
to	O	2	658
find	O	4	658
your	O	4	658
best	O	4	658
bets	O	4	658
!	O	1	658
http	O	4	658
:	O	1	658
//t.co/bLuFFHSbuf	O	17	658
Birth	B-	5	659
control	I-	7	659
✔️	O	2	659
Prenatal	O	8	659
✔️	O	2	659
When	O	4	660
your	O	4	660
birth	B-	5	660
control	I-	7	660
alarm	O	5	660
goes	O	4	660
off	O	3	660
&	O	1	660
amp	O	3	660
;	O	1	660
wakes	O	5	660
the	O	3	660
baby	O	4	660
that	O	4	660
just	O	4	660
fell	O	4	660
asleep	O	6	660
...	O	3	660
it	O	2	660
reminds	O	7	660
you	O	3	660
why	O	3	660
you	O	3	660
take	O	4	660
birth	O	5	660
control	O	7	660
in	O	2	660
the	O	3	660
1st	O	3	660
place	O	5	660
.	O	1	660
When	O	4	661
your	O	4	661
birth	O	5	661
control	O	7	661
alarm	O	5	661
goes	O	4	661
off	O	3	661
&	O	1	661
amp	O	3	661
;	O	1	661
wakes	O	5	661
the	O	3	661
baby	O	4	661
that	O	4	661
just	O	4	661
fell	O	4	661
asleep	O	6	661
...	O	3	661
it	O	2	661
reminds	O	7	661
you	O	3	661
why	O	3	661
you	O	3	661
take	O	4	661
birth	B-	5	661
control	I-	7	661
in	O	2	661
the	O	3	661
1st	O	3	661
place	O	5	661
.	O	1	661
I	O	1	662
really	O	6	662
need	O	4	662
to	O	2	662
pack	O	4	662
a	O	1	662
bag	O	3	662
for	O	3	662
Tulsa	O	5	662
this	O	4	662
weekend	O	7	662
but	O	3	662
taking	O	6	662
a	O	1	662
muscle	B-	6	662
relaxer	I-	7	662
and	O	3	662
passing	O	7	662
out	O	3	662
in	O	2	662
this	O	4	662
recliner	O	8	662
sounds	O	6	662
soooooooo	O	9	662
much	O	4	662
better	O	6	662
Thank	O	5	663
god	O	3	663
it	O	2	663
was	O	3	663
just	O	4	663
a	O	1	663
false	O	5	663
alarm	O	5	663
I	O	1	663
do	O	2	663
n't	O	3	663
want	O	4	663
to	O	2	663
get	O	3	663
pregnant	O	8	663
any	O	3	663
time	O	4	663
soon	O	4	663
I	O	1	663
'm	O	2	663
so	O	2	663
scared	O	6	663
to	O	2	663
stop	O	4	663
taking	O	6	663
my	O	2	663
birth	B-	5	663
control	I-	7	663
@	O	1	664
ayeemandaa_	O	11	664
Well	O	4	664
I	O	1	664
was	O	3	664
on	O	2	664
magnesium	B-	9	664
.	O	1	664
They	O	4	664
did	O	3	664
labs	O	4	664
on	O	2	664
me	O	2	664
every	O	5	664
4	O	1	664
hours	O	5	664
just	O	4	664
to	O	2	664
make	O	4	664
sure	O	4	664
I	O	1	664
didnt	O	5	664
have	O	4	664
a	O	1	664
lot	O	3	664
of	O	2	664
it…	O	3	664
https	O	5	664
:	O	1	664
//t.co/WZRnwhjgIo	O	17	664
I	O	1	665
fucking	O	7	665
hate	O	4	665
how	O	3	665
these	O	5	665
pain	B-	4	665
meds	I-	4	665
make	O	4	665
me	O	2	665
feel	O	4	665
but	O	3	665
I	O	1	665
'm	O	2	665
too	O	3	665
sore	O	4	665
to	O	2	665
function	O	8	665
if	O	2	665
I	O	1	665
do	O	2	665
n't	O	3	665
take	O	4	665
them	O	4	665
😭	O	1	665
I	O	1	665
just	O	4	665
want	O	4	665
to	O	2	665
feel	O	4	665
normal	O	6	665
again	O	5	665
.	O	1	665
@	O	1	666
adrienneivey	O	12	666
hopefully	O	9	666
I	O	1	666
can	O	3	666
shake	O	5	666
most	O	4	666
of	O	2	666
it	O	2	666
off	O	3	666
today	O	5	666
,	O	1	666
if	O	2	666
not	O	3	666
,	O	1	666
it	O	2	666
's	O	2	666
not	O	3	666
the	O	3	666
end	O	3	666
of	O	2	666
the	O	3	666
world	O	5	666
.	O	1	666
I	O	1	666
can	O	3	666
only	O	4	666
take	O	4	666
Tylenol	B-	7	666
though	O	6	666
!	O	1	666
boo	O	3	666
!	O	1	666
Also	O	4	667
,	O	1	667
I	O	1	667
think	O	5	667
my	O	2	667
husband	O	7	667
is	O	2	667
trying	O	6	667
to	O	2	667
romance	O	7	667
me	O	2	667
as	O	2	667
he	O	2	667
came	O	4	667
home	O	4	667
with	O	4	667
a	O	1	667
NEW	O	3	667
flavour	O	7	667
of	O	2	667
Tums	B-	4	667
that	O	4	667
I	O	1	667
have	O	4	667
n't	O	3	667
yet	O	3	667
tried	O	5	667
.	O	1	667
;	O	1	667
)	O	1	667
#	O	1	667
pregnancy	O	9	667
You	O	3	668
wo	O	2	668
n't	O	3	668
start	O	5	668
feeling	O	7	668
the	O	3	668
pictocin	B-	8	668
for	O	3	668
about	O	5	668
an	O	2	668
hour	O	4	668
Uh	O	2	668
bullshit	O	8	668
I	O	1	668
've	O	3	668
been	O	4	668
having	O	6	668
contractions	O	12	668
since	O	5	668
that	O	4	668
shit	O	4	668
hit	O	3	668
my	O	2	668
system	O	6	668
😶😶😶	O	3	668
@	O	1	669
Kainin	O	6	669
the	O	3	669
AC	O	2	669
can	O	3	669
dry	O	3	669
you	O	3	669
out	O	3	669
.	O	1	669
Get	O	3	669
a	O	1	669
saline	B-	6	669
spray	I-	5	669
.	O	1	669
Helps	O	5	669
keep	O	4	669
it	O	2	669
from	O	4	669
super	O	5	669
drying	O	6	669
.	O	1	669
Just	O	4	670
kidding	O	7	670
..	O	2	670
more	O	4	670
lab	O	3	670
work	O	4	670
,	O	1	670
more	O	4	670
doctor	O	6	670
visits	O	6	670
,	O	1	670
and	O	3	670
more	O	4	670
antibiotics	B-	11	670
through	O	7	670
my	O	2	670
veins	O	5	670
😥	O	1	670
@	O	1	671
pinkchai	O	8	671
Tylenol	B-	7	671
is	O	2	671
great	O	5	671
for	O	3	671
throat	O	6	671
pain.The	O	8	671
nurse	O	5	671
in	O	2	671
me	O	2	671
goes	O	4	671
to	O	2	671
drugs	O	5	671
first	O	5	671
;	O	1	671
)	O	1	671
@	O	1	672
LinzDeFranco	O	12	672
Try	O	3	672
generic	O	7	672
(	O	1	672
Wal-Mart	O	8	672
brand	O	5	672
)	O	1	672
Prilosec	B-	8	672
OTC	I-	3	672
gel	O	3	672
capsules	O	8	672
.	O	1	672
It	O	2	672
's	O	2	672
the	O	3	672
ONLY	O	4	672
thing	O	5	672
that	O	4	672
has	O	3	672
helped	O	6	672
with	O	4	672
my	O	2	672
pregnancy	O	9	672
@	O	1	673
MeganCalvery	O	12	673
regardless	O	10	673
I	O	1	673
'm	O	2	673
getting	O	7	673
the	O	3	673
damn	O	4	673
epidural	B-	8	673
💅	O	1	673
Last	O	4	674
min	O	3	674
oxys	B-	4	674
so	O	2	674
i	O	1	674
can	O	3	674
sleep	O	5	674
...	O	3	674
juju	O	4	674
knocked	O	7	674
...	O	3	674
and	O	3	674
rell	O	4	674
at	O	2	674
home	O	4	674
cleaning	O	8	674
lol	O	3	674
@	O	1	675
TheMamaship	O	11	675
Ugh	O	3	675
.	O	1	675
I	O	1	675
had	O	3	675
a	O	1	675
sinus	O	5	675
infection	O	9	675
last	O	4	675
Winter	O	6	675
and	O	3	675
could	O	5	675
not	O	3	675
get	O	3	675
over	O	4	675
the	O	3	675
teeth	O	5	675
pain	O	4	675
.	O	1	675
So	O	2	675
annoying	O	8	675
.	O	1	675
I	O	1	675
ended	O	5	675
up	O	2	675
on	O	2	675
antibiotics	B-	11	675
.	O	1	675
Getting	O	7	676
'upgraded	O	9	676
'	O	1	676
from	O	4	676
Tums	B-	4	676
to	O	2	676
a	O	1	676
daily	O	5	676
OTC	O	3	676
.	O	1	676
Too	O	3	676
bad	O	3	676
tomorrow	O	8	676
is	O	2	676
Christmas	O	9	676
Eve	O	3	676
so	O	2	676
stores	O	6	676
will	O	4	676
be	O	2	676
nuts	O	4	676
Last	O	4	677
time	O	4	677
I	O	1	677
had	O	3	677
a	O	1	677
sore	O	4	677
arm	O	3	677
from	O	4	677
a	O	1	677
vaccine	O	7	677
was	O	3	677
when	O	4	677
I	O	1	677
got	O	3	677
my	O	2	677
meningitis	B-	10	677
vaccine	I-	7	677
Shoulda	O	7	678
took	O	4	678
some	O	4	678
more	O	4	678
NyQuil	B-	6	678
😔	O	1	678
Evan	O	4	679
&	O	1	679
amp	O	3	679
;	O	1	679
I	O	1	679
went	O	4	679
into	O	4	679
Target	O	6	679
to	O	2	679
buy	O	3	679
some	O	4	679
vitamins	B-	8	679
.	O	1	679
We	O	2	679
came	O	4	679
out	O	3	679
with	O	4	679
$	O	1	679
150+	O	4	679
worth	O	5	679
of	O	2	679
stuff	O	5	679
.	O	1	679
😅	O	1	679
@	O	1	680
EngrishPorice	O	13	680
honestly	O	8	680
I	O	1	680
'm	O	2	680
high	O	4	680
on	O	2	680
American	O	8	680
flu	B-	3	680
medication	I-	10	680
so	O	2	680
I	O	1	680
do	O	2	680
n't	O	3	680
even	O	4	680
know	O	4	680
my	O	2	680
own	O	3	680
name	O	4	680
right	O	5	680
now	O	3	680
!	O	1	680
😂	O	1	680
Nasal	B-	5	681
flu	I-	3	681
vac	I-	3	681
for	O	3	681
children	O	8	681
..	O	2	681
anyones	O	7	681
kids	O	4	681
get	O	3	681
side	O	4	681
effects	O	7	681
?	O	1	681
So	O	2	682
explain	O	7	682
to	O	2	682
me	O	2	682
how	O	3	682
GMO	O	3	682
insulin	B-	7	682
is	O	2	682
poison	O	6	682
?	O	1	682
Without	O	7	682
it	O	2	682
,	O	1	682
diabetics	O	9	682
die	O	3	682
.	O	1	682
Citations	O	9	682
for	O	3	682
poisoning	O	9	682
people	O	6	682
and	O	3	682
the	O	3	682
planet	O	6	682
please	O	6	682
.	O	1	682
@	O	1	682
duncanasper	O	11	682
They	O	4	683
still	O	5	683
want	O	4	683
to	O	2	683
give	O	4	683
her	O	3	683
steroids	B-	8	683
like	O	4	683
no	O	2	683
foh	O	3	683
@	O	1	684
shaunGstyles	O	12	684
she	O	3	684
had	O	3	684
a	O	1	684
epidural	B-	8	684
?	O	1	684
I	O	1	685
'm	O	2	685
working	O	7	685
on	O	2	685
it	O	2	685
!	O	1	685
4:00am	O	6	685
now	O	3	685
.	O	1	685
Pain	O	4	685
was	O	3	685
intense	O	7	685
so	O	2	685
I	O	1	685
just	O	4	685
had	O	3	685
a	O	1	685
magical	O	7	685
wonderful	O	9	685
epidural	B-	8	685
from	O	4	685
the…	O	4	685
http	O	4	685
:	O	1	685
//t.co/cAirxmy40f	O	17	685
@	O	1	686
sstuckeyy	O	9	686
I	O	1	686
did	O	3	686
n't	O	3	686
take	O	4	686
prenatals	B-	9	686
at	O	2	686
all	O	3	686
,	O	1	686
people	O	6	686
did	O	3	686
n't	O	3	686
back	O	4	686
in	O	2	686
the	O	3	686
day	O	3	686
so	O	2	686
I	O	1	686
do	O	2	686
n't	O	3	686
think	O	5	686
it	O	2	686
's	O	2	686
